lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather,clouds,pop,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,Day,rain
45.1876,5.7358,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
46.1591,-1.152,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
49.4939,0.108,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
50.6366,3.0635,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
45.7578,4.832,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
43.2962,5.37,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
52.5094,4.9369,Europe/Amsterdam,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
44.0176,1.355,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
43.8374,4.3601,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
48.8535,2.3484,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
49.4412,1.0852,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
48.6495,-2.026,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
43.4523,4.4287,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
48.5846,7.7507,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
43.6007,1.4241,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
44.0121,4.4197,Europe/Paris,7200,1649934000,1649913155,1649961561,1649952120,1649910660,0.41,1017,53,10.81,2.53,35,9.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",94,0.99,5.6,20.95,10.33,20.95,13.58,16.08,10.33,20.48,13.47,16.04,9.95,Day_4,2.72
45.3314,1.0301,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.5298,5.4475,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
49.8987,2.2725,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
45.8992,6.1289,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
42.9455,1.4066,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.9492,4.8059,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
49.2765,-0.7025,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.4933,-1.4751,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
-33.9659,25.508,Africa/Johannesburg,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.4711,-1.5527,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.1572,6.3293,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.213,2.3491,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.214,5.5396,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
48.2495,7.3443,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
42.5251,3.0832,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
48.0778,7.358,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
47.3216,5.0415,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
48.0448,7.308,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.7497,6.3286,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
45.1876,5.7358,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
46.1591,-1.152,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
49.4939,0.108,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
50.6366,3.0635,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
45.7578,4.832,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.2962,5.37,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
52.5094,4.9369,Europe/Amsterdam,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
44.0176,1.355,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.8374,4.3601,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
48.8535,2.3484,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
49.4412,1.0852,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
48.6495,-2.026,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.4523,4.4287,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
48.5846,7.7507,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
43.6007,1.4241,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
44.0121,4.4197,Europe/Paris,7200,1650020400,1649999449,1650048038,1650042960,1649998320,0.45,1020,50,10.35,4.03,14,11.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.08,6.3,21.5,11.66,22.15,13.92,17.57,11.66,21.01,13.27,16.92,11.36,Day_5,
45.3314,1.0301,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.5298,5.4475,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
49.8987,2.2725,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
45.8992,6.1289,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
42.9455,1.4066,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.9492,4.8059,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
49.2765,-0.7025,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.4933,-1.4751,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
-33.9659,25.508,Africa/Johannesburg,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.4711,-1.5527,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.1572,6.3293,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.213,2.3491,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.214,5.5396,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
48.2495,7.3443,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
42.5251,3.0832,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
48.0778,7.358,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
47.3216,5.0415,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
48.0448,7.308,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.7497,6.3286,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
45.1876,5.7358,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
46.1591,-1.152,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
49.4939,0.108,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
50.6366,3.0635,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
45.7578,4.832,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.2962,5.37,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
52.5094,4.9369,Europe/Amsterdam,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
44.0176,1.355,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.8374,4.3601,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
48.8535,2.3484,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
49.4412,1.0852,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
48.6495,-2.026,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
