Code_CIQUAL,Groupe_aliment,Sous-groupe_aliment,Nom_Produit_Francais,LCI_Name,Saisonnalite,Transport_par_avion_,Livraison,Materiau_emballage,Preparation,DQR_Note_qualite_la_donnee_,Score_unique_EF_,Score_unique_EF__Agriculture,Score_unique_EF__Transformation,Score_unique_EF__Emballage,Score_unique_EF__Transport,Score_unique_EF__Supermarche_distribution,Score_unique_EF__Consommation
32128,produits céréaliers,céréales de petit-déjeuner et biscuits,Muesli floconneux ou de type traditionnel,"Muesli, flakes (Bircher-style)",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,3.72,0.19159438,0.10252854,0.049607778,0.016463185,0.013082192,0.0098990521,0.0
7256,produits céréaliers,pains et viennoiseries,"Muffin anglais, complet, petit pain spécial, préemballé","English muffin, wholewheat flour, prepacked",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.34,0.11482861,0.049502449,0.035357634,0.018700138,0.0098271456,0.0014414118,0.0
7257,produits céréaliers,pains et viennoiseries,"Muffin anglais, petit pain spécial, préemballé","English muffin, prepacked",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.52,0.2631888,0.19268689,0.039823527,0.018699113,0.010539211,0.0014414118,0.0
23950,produits céréaliers,gâteaux et pâtisseries,"Muffin, aux myrtilles ou au chocolat","Muffin, with blueberry or chocolate",mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.19,0.44902341,0.34797944,0.0583738429999999,0.018693461,0.013919038,0.0098990521,0.0
26091,"viandes, œufs, poissons",poissons crus,"Mulet, cru","Mullet, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,1.8701383,1.7433901,0.0,0.01768459,0.097690587,0.0089437534,0.0024293397
26026,"viandes, œufs, poissons",poissons cuits,"Mulet, rôti/cuit au four","Mullet, roasted/baked",mix de consommation FR,0,Glacé,PP,Four,3.52,2.3127208,2.1287804,0.0,0.019501654,0.11928587,0.010920842,0.034231999
32135,produits céréaliers,céréales de petit-déjeuner et biscuits,"Multi-céréales soufflées ou extrudées, enrichies en vitamines et minéraux","Breakfast cereals, mix of puffed or extruded cereals, fortified with vitamins and chemical elements",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,4.03,0.42581268,0.31523913,0.055783332,0.021563312,0.0233147049999999,0.0098990521,0.0
12039,lait et produits laitiers,fromages,Munster,"Munster cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
13029,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre (de ronce), crue","Blackberry, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,3.12,0.70459816,0.6825236299999999,0.0,0.0,0.010935776,0.010616827,0.00052192787
13150,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre (de ronce), surgelée, crue","Blackberry, frozen, raw",mix de consommation FR,0,Congelé,LPDE,Pas de préparation,3.58,0.76639693,0.68190936,0.0003501854499999,0.021558384,0.017294843,0.036092062,0.0091920963
13071,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre noire (du mûrier), crue","Black mulberry, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,3.12,0.85791135,0.82755991,0.0,0.0,0.013259629,0.012872902,0.0042189169
25610,"viandes, œufs, poissons",charcuteries,Museau de boeuf en vinaigrette,Ox muzzle in salad dressing sauce,mix de consommation FR,0,Glacé,PS,Pas de préparation,2.21,2.2180779,2.1669095,0.0082995983,0.017842901,0.015178253,0.0089786658,0.0024293397
8406,"viandes, œufs, poissons",charcuteries,Museau de porc vinaigrette,Pork snout in salad dressing sauce,mix de consommation FR,0,Glacé,PS,Four ,2.92,0.2997249999999999,0.19493605,0.029709678,0.017842901,0.014565201,0.0089786658,0.033694973
13028,"fruits, légumes, légumineuses et oléagineux",fruits,"Myrtille, crue","Blueberry, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.79,0.2198398899999999,0.19776536,0.0,0.0,0.010935776,0.010616827,0.00052192787
13132,"fruits, légumes, légumineuses et oléagineux",fruits,"Myrtille, surgelée, crue","Blueberry, frozen, raw",mix de consommation FR,0,Congelé,LPDE,Pas de préparation,3.29,0.28207494,0.19758737,0.0003501854499999,0.021558384,0.017294843,0.036092062,0.0091920963
25124,entrées et plats composés,plats composés,Navarin d'agneau aux légumes,Stewed lamb garnished with potatoes and other vegetables,mix de consommation FR,0,Glacé,PP,Micro onde ,2.62,3.0566324,2.972481,0.04088257,0.0161188889999999,0.0170030849999999,0.0089786658,0.0064417627
20033,"fruits, légumes, légumineuses et oléagineux",légumes,"Navet, cuit","Turnip, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,2.92,0.14238377,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.020134771
20064,"fruits, légumes, légumineuses et oléagineux",légumes,"Navet, pelé, cru","Turnip, peeled, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.43,0.070883164,0.044256253,0.0,0.0,0.013259629,0.0091483656,0.0042189169
20234,"fruits, légumes, légumineuses et oléagineux",légumes,"Navet, surgelé, cru","Turnip, frozen, raw",mix de consommation FR,0,Congelé,LPDE,Pas de préparation,2.95,0.12115404,0.044256253,0.0029182121,0.021558384,0.017824436,0.025404657,0.0091920963
2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",mix de consommation FR,0,Glacé,HPDE,Réfrigéré chez le consommateur,3.68,0.14687612,0.085908821,0.0056288216,0.0147921459999999,0.0293041179999999,0.0088128735,0.0024293397
2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,mix de consommation FR,0,Glacé,HPDE,Réfrigéré chez le consommateur,3.68,0.14687612,0.085908821,0.0056288216,0.0147921459999999,0.0293041179999999,0.0088128735,0.0024293397
13030,"fruits, légumes, légumineuses et oléagineux",fruits,"Nectarine ou brugnon, pulpe et peau, crue","Nectarine, pulp and peel, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.9,0.22212453,0.1917730799999999,0.0,0.0,0.013259629,0.012872902,0.0042189169
25420,entrées et plats composés,feuilletées et autres entrées,Nem ou Pâté impérial,Egg roll or Nem,mix de consommation FR,0,Glacé,Carton,Four ,1.92,0.45494003,0.28555921,0.082386309,0.02156845,0.022798861,0.0089786658,0.033694973
25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",mix de consommation FR,0,Glacé,Carton,Four ,2.32,0.45494003,0.28555921,0.082386309,0.02156845,0.022798861,0.0089786658,0.033694973
25582,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au poulet, cuit","Egg roll or Nem, with chicken, cooked",mix de consommation FR,0,Glacé,Carton,Four ,2.32,0.45494003,0.28555921,0.082386309,0.02156845,0.022798861,0.0089786658,0.033694973
25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",mix de consommation FR,0,Glacé,Carton,Four ,2.32,0.45494003,0.28555921,0.082386309,0.02156845,0.022798861,0.0089786658,0.033694973
12031,lait et produits laitiers,fromages,Neufchâtel,"Neufchâtel cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
15004,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noisette,Hazelnut,mix de consommation FR,0,Ambiant (long),Pas d'emballage,Pas de préparation,3.76,0.62324365,0.57617329,0.0107199629999999,0.0,0.022699217,0.013651188,0.0
15033,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noisette grillée,"Hazelnut, grilled",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,4.27,0.6436281100000001,0.57617329,0.0107199629999999,0.019987624,0.023096054,0.013651188,0.0
15050,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noisette grillée, salée","Hazelnut, grilled, salted",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,4.27,0.6436281100000001,0.57617329,0.0107199629999999,0.019987624,0.023096054,0.013651188,0.0
15019,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de cajou, grillée, salée","Cashew nut, grilled, salted",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,4.03,1.4575019,1.2519741,0.0214399259999999,0.039975248,0.099934581,0.027302377,0.016875668
15014,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande immature, fraîche","Coconut, immature kernel, fresh",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,4.83,0.49726253,0.34949754,0.0,0.039975248,0.048226684,0.042687386,0.016875668
15006,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande mûre, fraîche","Coconut, ripe kernel, fresh",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,4.36,0.49726253,0.34949754,0.0,0.039975248,0.048226684,0.042687386,0.016875668
15007,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande, sèche","Coconut, kernel, dried",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,4.36,0.49726253,0.34949754,0.0,0.039975248,0.048226684,0.042687386,0.016875668
15027,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de macadamia,Macadamia nut,mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.7,0.81170242,0.75483983,0.0107199629999999,0.019987624,0.012503817,0.013651188,0.0
15043,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de macadamia, grillée, salée","Macadamia nut, grilled, salted",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.33,0.81170242,0.75483983,0.0107199629999999,0.019987624,0.012503817,0.013651188,0.0
11048,aides culinaires et ingrédients divers,épices,Noix de muscade,Nutmeg,mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.75,0.16700955,0.062190413,0.0,0.051649676,0.0361626389999999,0.017006818,0.0
15026,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de pécan,Pecan nut,mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.7,0.81170242,0.75483983,0.0107199629999999,0.019987624,0.012503817,0.013651188,0.0
15046,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de pécan, salées","Pecan nut, salted",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.33,0.81170242,0.75483983,0.0107199629999999,0.019987624,0.012503817,0.013651188,0.0
15008,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix du Brésil,Brazil nut,mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.65,0.63258676,0.51999017,0.0107199629999999,0.019987624,0.068237814,0.013651188,0.0
15023,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix, fraîche","Walnut, fresh",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,2.95,0.85957929,0.75483983,0.0,0.039975248,0.020586176,0.027302377,0.016875668
15005,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix, séchée, cerneaux","Walnut, dried, husked",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,2.95,0.85957929,0.75483983,0.0,0.039975248,0.020586176,0.027302377,0.016875668
20987,aides culinaires et ingrédients divers,algues,"Nori (Porphyra sp.), séchée ou déshydratée","Laver (Porphyra sp.), dried or dehydrated",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,2.99,1.2603279,0.66759478,0.5325735899999999,0.022225138,0.0194538189999999,0.017958613,0.00052192787
39529,glaces et sorbets,desserts glacés,Nougat glacé,Iced nougat,mix de consommation FR,0,Congelé,PP,Pas de préparation,3.45,0.278341,0.16885733,0.054594722,0.015491882,0.014267475,0.015937489,0.0091920963
31033,produits sucrés,confiseries non chocolatées,Nougat ou touron,Nougat,mix de consommation FR,0,Ambiant (moyenne),LPDE,Pas de préparation,2.89,0.9108433,0.8291477300000001,0.038660939,0.020545657,0.017898316,0.0045906531,0.0
9863,produits céréaliers,"pâtes, riz et céréales","Nouilles asiatiques aromatisées, déshydratées","Asian noodles, flavoured, dehydrated",mix de consommation FR,0,Glacé,LPDE,Pas de préparation ,2.22,4.1727484,2.3672088,1.7326993,0.020729424,0.040705205,0.0089786658,0.0024293397
9085,produits céréaliers,"pâtes, riz et céréales","Nouilles asiatiques cuites, aromatisées","Asian noodles, flavoured, cooked",mix de consommation FR,0,Glacé,PP,Micro onde,2.22,0.2114132,0.13082826,0.033355838,0.016128746,0.015680055,0.0089786658,0.0064417627
9086,produits céréaliers,"pâtes, riz et céréales","Nouilles asiatiques cuites, nature, non salées","Asian noodles, plain, cooked, unsalted",mix de consommation FR,0,Glacé,PP,Micro onde,2.22,0.2114132,0.13082826,0.033355838,0.016128746,0.015680055,0.0089786658,0.0064417627
25183,entrées et plats composés,plats composés,Nouilles sautées/poêlées aux crevettes,Noodles with shrimps sautéed/pan-fried,mix de consommation FR,0,Glacé,PP,Micro onde ,2.22,0.26284371,0.14896599,0.059573783,0.016118598,0.02277814,0.0089786658,0.0064417627
22060,"viandes, œufs, poissons",œufs,"Oeuf de cane, cru","Duck egg, raw",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.41,0.53172645,0.48629013,0.0,0.018717616,0.013254034,0.0092457532,0.0042189169
22080,"viandes, œufs, poissons",œufs,"Oeuf de dinde, cru","Turkey egg, raw",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.41,0.47077065,0.43225789,0.0,0.016637881,0.011781364,0.0082184472999999,0.0018750742
22070,"viandes, œufs, poissons",œufs,"Oeuf d'oie, cru","Goose egg, raw",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.41,0.53172645,0.48629013,0.0,0.018717616,0.013254034,0.0092457532,0.0042189169
22014,"viandes, œufs, poissons",œufs,"Oeuf, à la coque","Egg, soft-boiled",mix de consommation FR,0,Glacé,Carton,Bouilli,2.44,0.60626237,0.49923786,0.0,0.019215982,0.0213496889999999,0.018888525,0.047570315
22505,"viandes, œufs, poissons",œufs,"Oeuf, au plat, sans matière grasse","Egg, fried without added fat",mix de consommation FR,0,Glacé,Carton,Poêle,2.81,0.57895061,0.50144943,0.0003331196699999,0.019215982,0.02148617,0.018888525,0.017577441
22001,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cru","Egg white, raw",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.64,0.5875637100000001,0.54034938,0.0014739182,0.018717616,0.01355813,0.0092457532,0.0042189169
22008,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cuit","Egg white, cooked",mix de consommation FR,0,Glacé,Carton,Poêle,2.64,0.63627458,0.55694804,0.0018462817,0.019215982,0.021798363,0.018888525,0.017577441
22004,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), en poudre","Egg white, powder",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.64,0.53882883,0.4322795,0.073332129,0.014974093,0.010846504,0.0073966026,0.0
22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",mix de consommation FR,0,Glacé,Carton,Poêle,2.49,0.73661973,0.65047528,0.0088997210999999,0.019215982,0.021564861,0.018888525,0.017577441
22000,"viandes, œufs, poissons",œufs,"Oeuf, cru","Egg, raw",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.43,0.53172645,0.48629013,0.0,0.018717616,0.013254034,0.0092457532,0.0042189169
22010,"viandes, œufs, poissons",œufs,"Oeuf, dur","Egg, hard-boiled",mix de consommation FR,0,Glacé,Pas d'emballage,Bouilli,2.42,0.5853315,0.49923786,0.0,0.0,0.019634803,0.018888525,0.047570315
22013,"viandes, œufs, poissons",œufs,"Oeuf, en poudre","Egg, powder",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.65,0.67772771,0.54032236,0.0916650879999999,0.018717616,0.013557978,0.0092457532,0.0042189169
22002,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cru","Egg yolk, raw",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.62,0.58748199,0.54026833,0.0014736971,0.018717616,0.0135576739999999,0.0092457532,0.0042189169
22009,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cuit","Egg yolk, cooked",mix de consommation FR,0,Glacé,Carton,Poêle,2.63,0.63619068,0.55686483,0.0018460548,0.019215982,0.021797895,0.018888525,0.017577441
22003,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), en poudre","Egg yolk, powder",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.62,0.53876345,0.43221466,0.0733319519999999,0.014974093,0.010846139,0.0073966026,0.0
22011,"viandes, œufs, poissons",œufs,"Oeuf, poché","Egg, poached",mix de consommation FR,0,Glacé,Carton,Bouilli,2.44,0.60626237,0.49923786,0.0,0.019215982,0.0213496889999999,0.018888525,0.047570315
36500,"viandes, œufs, poissons",viandes crues,"Oie, viande crue","Goose, meat, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.11,0.82796824,0.68729819,0.078128063,0.022105737,0.021993975,0.011179692,0.0072555916
36501,"viandes, œufs, poissons",viandes crues,"Oie, viande et peau, crue","Goose, meat and skin, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.11,0.82796824,0.68729819,0.078128063,0.022105737,0.021993975,0.011179692,0.0072555916
36503,"viandes, œufs, poissons",viandes cuites,"Oie, viande et peau, rôtie/cuite au four","Goose, meat and skin, roasted/baked",mix de consommation FR,0,Glacé,PS,Four,2.67,1.1273878,0.90989336,0.10343139,0.02926512,0.02911716,0.014800457,0.040871093
36502,"viandes, œufs, poissons",viandes cuites,"Oie, viande, rôtie/cuite au four","Goose, meat, roasted/baked",mix de consommation FR,0,Glacé,PS,Four,2.67,1.1273878,0.90989336,0.10343139,0.02926512,0.02911716,0.014800457,0.040871093
20034,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, cru","Onion, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.21,0.0746878219999999,0.047181289,0.0,0.0,0.013885319,0.0094022967,0.0042189169
20035,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, cuit","Onion, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,2.81,0.14711963,0.055113786,0.0,0.024684209,0.025878677,0.021308191,0.020134771
20180,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, séché","Onion, dried",mix de consommation FR,0,Ambiant (moyenne),LPDE,Pas de préparation,2.43,1.2178172,0.42891851,0.71817287,0.02694798,0.0205787079999999,0.018980262,0.0042189169
20235,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, surgelé, cru","Onion, frozen, raw",mix de consommation FR,0,Congelé,LPDE,Pas de préparation,2.75,0.12543341,0.047181289,0.0029182121,0.021558384,0.018450126,0.026133302,0.0091920963
13147,aides culinaires et ingrédients divers,condiments,"Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)","Olive, green, stuffed (anchovy, sweet peppers, etc…)",mix de consommation FR,0,Glacé,Verre,Pas de préparation,2.46,0.1337061199999999,0.045069627,0.00020405939,0.053822224,0.023202201,0.0089786658,0.0024293397
26171,"viandes, œufs, poissons",poissons crus,"Omble chevalier, cru","Arctic char, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,3.0776119,2.9736601,0.0,0.01768459,0.074894167,0.0089437534,0.0024293397
22506,"viandes, œufs, poissons",œufs,Omelette au fromage,"Omelette, with cheese",mix de consommation FR,0,Glacé,LPDE,Micro onde ,2.29,0.56413022,0.46842108,0.041957702,0.020545657,0.017738959,0.0089786658,0.0064417627
22508,"viandes, œufs, poissons",œufs,Omelette aux champignons,"Omelette, with mushrooms",mix de consommation FR,0,Glacé,LPDE,Micro onde ,2.3,0.47730447,0.38717213,0.037175496,0.020545657,0.016991941,0.0089786658,0.0064417627
22509,"viandes, œufs, poissons",œufs,Omelette aux fines herbes,"Omelette, with herbs",mix de consommation FR,0,Glacé,LPDE,Micro onde ,2.29,0.54928535,0.46397197,0.032521263,0.020545657,0.016826036,0.0089786658,0.0064417627
22507,"viandes, œufs, poissons",œufs,Omelette aux lardons,"Omelette, with lardoons",mix de consommation FR,0,Glacé,LPDE,Micro onde ,2.3,0.69960673,0.5881944800000001,0.058865125,0.020545657,0.016564085,0.0089786658,0.0064417627
39518,glaces et sorbets,desserts glacés,Omelette norvégienne,baked Alaska,mix de consommation FR,0,Congelé,PP,Pas de préparation,3.45,0.278341,0.16885733,0.054594722,0.015491882,0.014267475,0.015937489,0.0091920963
13034,"fruits, légumes, légumineuses et oléagineux",fruits,"Orange, pulpe, crue","Orange, pulp, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.68,0.20292605,0.15020112,0.0,0.0,0.028010079,0.01346441,0.011250445
28530,"viandes, œufs, poissons",charcuteries,Oreille de porc demi-sel,Pork ear sat-cured,mix de consommation FR,0,Glacé,V (PVC),Four ,2.49,0.37033576,0.24368915,0.037140008,0.025623876,0.018253045,0.011298258,0.034334514
9320,produits céréaliers,"pâtes, riz et céréales","Orge entière, crue","Barley, whole, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.55,0.13899111,0.098563006,0.0,0.019987624,0.0091877237999999,0.011252758,0.0
9322,produits céréaliers,"pâtes, riz et céréales","Orge perlée, bouilli/cuite à l'eau, non salée","Pearled barley, boiled/cooked in water, unsalted",mix de consommation FR,0,Ambiant (moyenne),PP,Pas de préparation,2.85,0.12955613,0.098563006,0.0,0.015685184,0.0091877237999999,0.0061202135,0.0
9321,produits céréaliers,"pâtes, riz et céréales","Orge perlée, crue","Pearled barley, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,2.86,0.13899111,0.098563006,0.0,0.019987624,0.0091877237999999,0.011252758,0.0
11035,aides culinaires et ingrédients divers,herbes,"Origan, séché","Oregano, dried",mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.75,0.16808574,0.072941912,0.0,0.051649676,0.01375452,0.029739628,0.0
26166,"viandes, œufs, poissons",poissons crus,"Orphie commune, crue","Garfish, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.68,0.2390177,0.13506585,0.0,0.01768459,0.074894167,0.0089437534,0.0024293397
20111,"fruits, légumes, légumineuses et oléagineux",légumes,"Oseille, crue","Sorrel, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.6,0.096024795,0.059565987,0.0,0.0,0.013259629,0.018980262,0.0042189169
12119,lait et produits laitiers,fromages,Ossau-Iraty,"Ossau-Iraty cheese, from ewe's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.45,0.89810567,0.80019903,0.046300664,0.019721226,0.020617605,0.0088270864,0.0024293397
25164,entrées et plats composés,plats composés,Osso buco,Osso buco,mix de consommation FR,0,Glacé,PP,Micro onde ,2.56,1.4376807,1.3474072,0.041981399,0.016119188,0.016762552,0.0089786658,0.0064417627
25031,entrées et plats composés,plats composés,Paëlla,Paëlla,mix de consommation FR,0,Glacé,PP,Micro onde ,2.83,0.4328664399999999,0.32424792,0.047327343,0.016159182,0.02970946,0.0089786658,0.0064417627
7730,produits céréaliers,pains et viennoiseries,"Pain au chocolat feuilleté, artisanal","Chocolate croissant, puff pastry, from bakery",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.19,0.5414499500000001,0.43935631,0.067211411,0.018694104,0.014551316,0.0014414118,0.0
7733,produits céréaliers,pains et viennoiseries,"Pain au chocolat, préemballé","Chocolate croissant, prepacked",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.19,0.5414499500000001,0.43935631,0.067211411,0.018694104,0.014551316,0.0014414118,0.0
7712,produits céréaliers,pains et viennoiseries,"Pain au lait aux pépites de chocolat, préemballé","Milk roll filled with chocolate drops, prepacked",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.19,0.36094085,0.2748101,0.0531723969999999,0.018697041,0.012704768,0.0014414118,0.0
7710,produits céréaliers,pains et viennoiseries,"Pain au lait, artisanal","Milk roll, from bakery",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.13,0.35104554,0.27672507,0.0442743389999999,0.0186969,0.00991027,0.0014414118,0.0
7711,produits céréaliers,pains et viennoiseries,"Pain au lait, préemballé","Milk roll, prepacked",mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.13,0.35104554,0.27672507,0.0442743389999999,0.0186969,0.00991027,0.0014414118,0.0
7115,produits céréaliers,pains et viennoiseries,Pain au son,Bran grain bread,mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.11030099,0.042461364,0.03572022,0.0206020409999999,0.010076088,0.0014414118,0.0
7720,produits céréaliers,pains et viennoiseries,Pain aux raisins (viennoiserie),Raisin puff pastry (Viennese pastries),mix de consommation FR,0,Ambiant (court),PS,Pas de préparation ,2.13,0.39296706,0.29307512,0.070410933,0.0186935409999999,0.0093492908,0.0014414118,0.0
7260,produits céréaliers,pains et viennoiseries,Pain blanc maison (avec farine pour machine à pain),"Bread, home-made, with flour for home-made bread preparation",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7225,produits céréaliers,pains et viennoiseries,Pain brioché ou viennois,Brioche or Vienna bread,mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.13,0.26107002,0.18651519,0.041801936,0.0215691849999999,0.0097439616,0.0014414118,0.0
7110,produits céréaliers,pains et viennoiseries,Pain complet ou intégral (à la farine T150),"Bread, wholemeal or integral bread (made with flour type 150)",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.11715529,0.049502449,0.035357634,0.020604234,0.01024973,0.0014414118,0.0
7012,produits céréaliers,pains et viennoiseries,"Pain courant français, 400g ou boule","Bread, French bread, ball, 400g",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7261,produits céréaliers,pains et viennoiseries,Pain de campagne maison (avec farine pour machine à pain),"Country-style bread, home-made (with flour for bread making machine)",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.11715529,0.049502449,0.035357634,0.020604234,0.01024973,0.0014414118,0.0
7210,produits céréaliers,pains et viennoiseries,"Pain de mie brioché, préemballé","Brioche sandwich bread, prepacked",mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.13,0.24670697,0.1737201,0.040082563,0.02157003,0.0098941084,0.0014414118,0.0
7112,produits céréaliers,pains et viennoiseries,"Pain de mie, au son","Sandwich loaf, bran grain",mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.52,0.21814302,0.14080265,0.044559501,0.0215699489999999,0.0097706536,0.0014414118,0.0
